source_system,schema,relation,ordinal,column,data_type,nullable,has_default,generated,identity,semantic_disposition,sensitivity,scope_dimensions,is_time_bearing,time_classification,time_unit_or_precision,timezone_semantics
trading_system_postgresql,public,engine_authority_scopes,17,halt_reason,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_scopes,18,test_run_id,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_scopes,19,metadata,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_scopes,20,created_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,engine_authority_scopes,21,updated_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,engine_authority_transitions,1,transition_id,uuid,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,2,scope_id,uuid,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,3,actor,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,4,reason,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,5,from_rollout_state,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,6,to_rollout_state,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,7,from_lifecycle_state,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,8,to_lifecycle_state,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,9,from_authority_epoch,bigint,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,10,to_authority_epoch,bigint,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,11,from_revision,bigint,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,12,to_revision,bigint,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,13,details,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,14,test_run_id,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_authority_transitions,15,created_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,engine_shadow_comparisons,1,comparison_id,uuid,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,2,test_run_id,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,3,component,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,4,account_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,account,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,5,strategy_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,strategy,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,6,mode,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,mode,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,7,venue,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,venue,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,8,authoritative_backend,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,9,shadow_backend,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,10,python_engine_version,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,11,rust_engine_version,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,12,contract_version,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,13,input_digest,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,14,python_decision_digest,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,15,rust_decision_digest,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,16,matches,boolean,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,17,divergence_reason,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,18,latency_ms,"numeric(18,6)",true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,EPOCH_MILLISECONDS_NAME_INFERRED,MILLISECONDS,E2_CLOCK_AUTHORITY_REQUIRED
trading_system_postgresql,public,engine_shadow_comparisons,19,redacted_input_evidence,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,20,python_output,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,21,rust_output,jsonb,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,engine_shadow_comparisons,22,created_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,event_idempotency,1,scope,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,event_idempotency,2,idempotency_key,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,event_idempotency,3,payload_hash,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,event_idempotency,4,event_id,uuid,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,event_idempotency,5,created_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,event_idempotency,6,expires_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_command_outbox,1,command_id,uuid,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,2,idempotency_key,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,3,group_id,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,4,leg_id,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,5,source_event_id,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,6,command_type,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,7,command_payload,jsonb,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,8,state,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,9,attempts,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,10,next_attempt_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_command_outbox,11,locked_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_command_outbox,12,dispatched_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_command_outbox,13,last_error,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_command_outbox,14,created_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_replay_jobs,1,replay_id,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,2,status,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,3,schema_version,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,4,manifest,jsonb,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,5,artifact_metadata,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,6,oracle,jsonb,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,7,result,jsonb,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,8,digest,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,9,certification_level,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,10,mismatch_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,11,error,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_replay_jobs,12,created_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_replay_jobs,13,started_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_replay_jobs,14,completed_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_replay_jobs,15,updated_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_sessions,1,execution_session_id,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,session,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,2,strategy_id,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,strategy,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,3,account_id,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,account,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,4,mode,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,mode,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,5,venue,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,venue,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,6,cycle_key,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,7,state,text,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,8,submitted_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,9,risk_approved_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,10,risk_rejected_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,11,sent_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,12,filled_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,13,partial_fill_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,14,broker_rejected_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,15,accounting_recovered_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,16,reconciliation_deferred_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,17,reconciliation_actionable_count,integer,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,18,metadata,jsonb,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,execution_sessions,19,started_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_sessions,20,updated_at,timestamp with time zone,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,execution_sessions,21,completed_at,timestamp with time zone,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,fills,1,fill_id,bigint,false,true,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,fills,2,event_id,uuid,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,fills,3,trade_time,timestamp with time zone,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,true,TIMESTAMPTZ_DB_DECLARED,DATABASE_TIMESTAMP_PRECISION,OFFSET_AWARE_DATABASE_TYPE
trading_system_postgresql,public,fills,4,trade_id,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,fills,5,client_order_id,text,false,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,fills,6,venue_order_id,text,true,false,false,false,NAME_AND_TYPE_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,fills,7,strategy_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,strategy,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,fills,8,account_id,text,true,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,account,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,fills,9,mode,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,mode,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
trading_system_postgresql,public,fills,10,venue,text,false,false,false,false,SCOPE_DIMENSION_NAME_INFERRED_E2_REQUIRED,NON_SECRET_METADATA,venue,false,NOT_TIME_BEARING,NOT_APPLICABLE,NOT_APPLICABLE
