source_system,schema,relation,kind,database_owner_fingerprint_sha256,owner_service,data_class,source_file,baseline_status,authority_disposition,mutability_disposition,access_status,schema_usage_granted,select_granted,stable_key_status,primary_key_columns,unique_key_columns,keyset_status,ordering_disposition,scope_dimensions,time_column_count,foreign_key_count,total_bytes,estimated_rows,estimated_rows_source,stats_live_rows,stats_dead_rows,last_analyze_utc,last_autoanalyze_utc,persistence,is_partition,has_subclass,freshness_disposition,retention_disposition,change_semantics_disposition,publication_disposition,portal_usefulness,empty_semantics,sensitivity_summary
trading_system_postgresql,public,execution_sessions,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,gateway,EXECUTION_CONTROL,20-execution-sessions.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,execution_session_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|mode|session|strategy|venue,3,3,78594048,65352,PG_CLASS_RELTUPLES_ESTIMATE,65352,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,fills,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_core,CANONICAL_TRADING,05-trading-core-v2.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,fill_id|trade_time,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument|mode|session|strategy|venue,1,5,65536,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,true,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,funding_accruals,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,performance,DERIVED_HISTORY,10-performance.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,HISTORY_OR_SNAPSHOT_MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,id|ts,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|deployment|instrument|mode|strategy|venue,2,4,49152,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,funding_rates,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,legacy_compatibility,LEGACY_PROJECTION,02-init-schema.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABLE_CURRENT_PROJECTION_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,symbol,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,instrument,2,0,172032,601,PG_CLASS_RELTUPLES_ESTIMATE,601,0,,2026-09-04T10:11:25.154Z,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,instrument_aliases,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,instruments,REFERENCE_DATA,36-product-aware-instruments.sql,BASELINE_MATCHED,REFERENCE_OR_VENUE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,venue|product|alias,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,instrument|venue,2,2,65536,1,PG_CLASS_RELTUPLES_ESTIMATE,1,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,instrument_metadata_history,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,instruments,REFERENCE_DATA,36-product-aware-instruments.sql,BASELINE_MATCHED,REFERENCE_OR_VENUE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,history_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,instrument,1,0,24576,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,instruments,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_core,CANONICAL_TRADING,05-trading-core-v2.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,instrument_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,instrument|venue,1,1,114688,6,PG_CLASS_RELTUPLES_ESTIMATE,6,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,maintenance_policy_registry,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,platform_governance,GOVERNANCE_METADATA,40-storage-operations.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,policy_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,1,0,65536,15,PG_CLASS_RELTUPLES_ESTIMATE,15,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,IDENTIFIER_OR_PERSONAL_DATA_CANDIDATE|NON_SECRET_METADATA
trading_system_postgresql,public,margin_balances,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_core,CANONICAL_TRADING,05-trading-core-v2.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,NO_DECLARED_STABLE_KEY_E2_REQUIRED,,,UNIQUE_INDEX_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument,1,1,16384,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,margin_ledger,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,portfolio_management,CANONICAL_ACCOUNTING,11-portfolio-management.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,ledger_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument|mode|strategy|venue,1,3,188416,220,PG_CLASS_RELTUPLES_ESTIMATE,220,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,operator_operations,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,performance,DERIVED_HISTORY,19-performance-pnl-ops.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,HISTORY_OR_SNAPSHOT_MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,operation_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,mode|venue,2,0,32768,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,order_bracket_legs,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,order_groups,ORDER_LIFECYCLE,26-order-brackets.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,leg_id,bracket_group_id|client_order_id;bracket_group_id|leg_type|leg_index,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,6,1,8806400,2455,PG_CLASS_RELTUPLES_ESTIMATE,2455,767,,2026-09-04T10:11:25.218Z,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,order_brackets,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,order_groups,ORDER_LIFECYCLE,26-order-brackets.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,bracket_group_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument|mode|session|strategy|venue,2,3,1417216,453,PG_CLASS_RELTUPLES_ESTIMATE,453,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,order_group_event_inbox,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,order_groups,ORDER_LIFECYCLE,31-conditional-order-groups.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,source_event_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,4,2,24576,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,order_pending_exposure,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,risk_engine,OPERATIONAL_RISK,12-pending-exposure.sql,BASELINE_MATCHED,RISK_CANDIDATE_E2_REQUIRED,MUTABLE_OPERATIONAL_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,mode|venue|account_id|client_order_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument|mode|strategy|venue,2,0,40960,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,orders,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_core,CANONICAL_TRADING,05-trading-core-v2.sql,BASELINE_MATCHED,EXECUTION_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,order_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument|mode|session|strategy|venue,3,7,3096576,1179,PG_CLASS_RELTUPLES_ESTIMATE,1179,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,paper_account_seed,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,paper_execution,PAPER_OPERATIONAL,06-paper-mode.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABLE_OPERATIONAL_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,account_id|currency,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account,1,1,16384,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,paper_matcher_config,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,paper_execution,PAPER_OPERATIONAL,06-paper-mode.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABLE_OPERATIONAL_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,NO_DECLARED_STABLE_KEY_E2_REQUIRED,,,UNIQUE_INDEX_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,instrument|venue,2,1,16384,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,paper_open_orders,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,paper_execution,PAPER_OPERATIONAL,06-paper-mode.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABLE_OPERATIONAL_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,account_id|client_order_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|instrument|strategy|venue,3,4,40960,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,performance_events,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,performance,DERIVED_HISTORY,10-performance.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,HISTORY_OR_SNAPSHOT_MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,id|event_time,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|deployment|mode|strategy|venue,1,3,49152,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
trading_system_postgresql,public,performance_projection_current_state,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,domain_projection,CANONICAL_PROJECTION,35-canonical-domain-projections.sql,BASELINE_MATCHED,AUTHORITY_E2_REQUIRED,MUTABLE_CURRENT_PROJECTION_CANDIDATE_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,scope_type|scope_key|currency,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,,3,0,122880,89,PG_CLASS_RELTUPLES_ESTIMATE,89,30,,2026-09-04T10:01:25.051Z,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,performance_snapshots,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,performance,DERIVED_HISTORY,10-performance.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,HISTORY_OR_SNAPSHOT_MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,id|ts,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|deployment|instrument|mode|strategy|venue,2,4,73728,0,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,true,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,portal_account_balances_scoped,VIEW,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,portal_manager_read_facade,DEPLOYED_RUNTIME_READ_MODEL,DEPLOYED_RUNTIME_EVIDENCE:portal_account_balances_scoped_view,DEPLOYED_RUNTIME_OVERLAY_MATCHED,DERIVED_READ_MODEL_CANDIDATE_E2_REQUIRED,DERIVED_VIEW_OR_SNAPSHOT_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,NO_DECLARED_STABLE_KEY_E2_REQUIRED,,,NO_SAFE_KEYSET_CANDIDATE_E2_REQUIRED,ORDERING_E2_REQUIRED,account|mode|venue,1,0,0,-1,PG_CLASS_RELTUPLES_ESTIMATE,0,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NON_SECRET_METADATA
trading_system_postgresql,public,portfolio_allocations,TABLE,69ff8042237aeef5ddf1ced10e851bc6104e1ebb15a304061dba43ea10106fa9,portfolio_management,CANONICAL_ACCOUNTING,11-portfolio-management.sql,BASELINE_MATCHED,ACCOUNTING_OR_PERFORMANCE_CANDIDATE_E2_REQUIRED,MUTABILITY_E2_REQUIRED,METADATA_READABLE_WITH_SELECT,true,true,PRIMARY_KEY_DECLARED,allocation_id,,PRIMARY_KEY_KEYSET_CANDIDATE,TIMESTAMP_PLUS_STABLE_KEY_CANDIDATE_E2_REQUIRED,account|deployment|mode|portfolio|strategy|venue,2,5,172032,85,PG_CLASS_RELTUPLES_ESTIMATE,85,0,,,permanent,false,false,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,E2_REQUIRED_NO_DML_OR_ROW_HISTORY_PROBE,EXISTING_PUBLICATION_RECHECK_REQUIRED,CANDIDATE_FOR_TYPED_PORTAL_CONTRACT,NOT_QUERIED_E1_NO_BUSINESS_ROW_ACCESS,MAY_CONTAIN_SENSITIVE_STRUCTURED_DATA|NON_SECRET_METADATA
